,TrackID,Predictor
48851,215945_169325,1
48852,238418_169325,1
48853,243196_169325,1
48854,214762_169325,1
48855,201267_169325,0
48856,232746_169325,1
48857,247716_169325,1
48858,214026_169325,1
48859,226009_169325,1
48860,226683_170574,1
48861,213839_171830,0
48862,212345_171830,0
48863,206177_171830,0
48864,205340_171830,0
48865,216951_171830,1
48866,235984_171830,0
48867,220997_171830,1
48868,209918_171830,1
48869,213267_171830,1
48870,244413_171830,1
48871,233890_171830,1
48872,204397_171830,0
48873,234156_171830,1
48874,241252_171830,0
48875,231570_171830,1
48876,221723_171830,0
48877,248975_176842,0
48878,246010_176842,1
48879,230721_176842,0
48880,232726_176842,0
48881,209733_176842,0
48882,209653_176842,0
48883,235868_176842,1
48884,244161_176842,1
48885,230202_176842,0
48886,211916_176862,1
48887,226911_178555,0
48888,214833_178555,0
48889,231115_179322,1
48890,241993_179322,1
48891,210592_179322,1
48892,235408_181496,1
48893,200713_181496,0
48894,227332_181496,1
48895,248148_181496,1
48896,218578_181496,0
48897,231372_181496,1
48898,199944_181496,1
48899,244792_181496,1
48900,224862_181496,0
48901,205989_181496,1
48902,219070_182714,0
48903,210240_188060,0
48904,227415_188408,1
48905,213735_188408,1
48906,241641_188408,1
48907,204222_188408,1
48908,231503_188408,1
48909,211099_188408,1
48910,213078_188408,1
48911,244966_188408,1
48912,228557_188408,1
48913,245288_188408,1
48914,200561_188408,1
48915,223830_188408,1
48916,231755_188408,1
48917,240265_188408,1
48918,213038_188408,1
48919,212380_188408,1
48920,226232_188408,1
48921,241664_188408,1
48922,206086_188408,1
48923,233806_188408,1
48924,246200_188408,0
48925,217873_188408,1
48926,245860_188408,1
48927,225780_188408,1
48928,211726_188408,1
48929,213410_188408,1
48930,232056_188408,1
48931,221106_188408,1
48932,228189_188408,1
48933,243584_190360,1
48934,211984_192017,0
48935,232083_193650,1
48936,211811_194562,1
48937,226868_197507,1
48938,209878_199193,1
48939,209751_201714,1
48940,233070_204744,0
48941,225042_206447,1
48942,217460_208271,1
48943,227200_208271,1
48944,207142_209960,1
48945,220531_211613,1
48946,225655_214420,1
48947,237460_214420,1
48948,206431_216542,1
48949,215656_216542,1
48950,206844_216542,1
48951,209975_216586,1
48952,238388_217032,1
48953,228406_219990,1
48954,219971_220703,1
48955,215214_223921,1
48956,230982_224421,1
48957,207091_228174,0
48958,202803_228557,1
48959,210165_228557,1
48960,215370_228557,1
48961,231674_228557,1
48962,222143_228557,1
48963,236153_228844,1
48964,225412_228844,1
48965,248911_233269,0
48966,222408_233310,1
48967,233640_233310,1
48968,248094_236443,0
48969,247346_236984,1
48970,236305_238731,1
48971,206158_238867,1
48972,228305_238867,1
48973,239212_239303,1
48974,216168_239303,1
48975,247708_240403,1
48976,221507_242416,1
48977,206065_242416,1
48978,227772_242416,1
48979,228992_243168,0
48980,227318_243309,1
48981,229688_243450,1
48982,245549_243450,1
48983,205340_246027,1
48984,209451_246027,1
48985,233660_246027,1
48986,237128_246027,0
48987,236911_246439,1
48988,233978_246439,1
48989,246223_247070,0
48990,204364_247070,1
48991,221845_247070,0
48992,238634_247070,0
48993,233049_247633,1
48994,241206_247769,1
48995,236906_247769,1
48996,237385_247769,1
48997,218920_247769,0
48998,247447_247769,0
48999,235305_248122,1
49000,204001_248122,1
49001,244542_250626,1
49002,212776_251229,0
49003,231401_251229,0
49004,217125_253022,0
49005,232487_253022,1
49006,209091_255012,1
49007,205981_255012,1
49008,205644_255926,0
49009,229911_256832,1
49010,233557_256832,1
49011,241231_257220,1
49012,228182_257987,0
49013,244829_260019,1
49014,230692_260091,0
49015,200527_260091,0
49016,212998_260463,1
49017,239083_261900,1
49018,214763_261900,1
49019,246932_262088,1
49020,221287_262321,1
49021,212462_263190,1
49022,228551_265566,0
49023,229670_266132,1
49024,199915_266171,1
49025,221845_268455,0
49026,226766_269431,1
49027,237619_269431,1
49028,223835_269431,0
49029,216325_269431,1
49030,218945_270411,0
49031,219400_270411,1
49032,229257_270918,1
49033,222012_270918,0
49034,221769_270918,1
49035,230147_271151,1
49036,221137_271197,1
49037,248957_271197,0
49038,220157_272117,1
49039,219296_272183,1
49040,219025_272553,1
49041,222217_272553,1
49042,204311_272553,0
49043,228255_272553,0
49044,248841_274382,0
49045,214634_275560,1
49046,241455_279229,1
49047,215436_279461,1
49048,227980_280853,1
49049,222983_282945,1
49050,227518_287910,0
49051,209120_290049,1
49052,207396_292036,0
49053,211325_293656,1
49054,235134_293656,1
49055,240059_296099,1
49056,215160_775,1
49057,234747_2764,0
49058,220409_4595,1
49059,240821_4595,1
49060,247812_4847,0
49061,249008_4967,0
49062,238055_5509,0
49063,222033_8590,1
49064,223904_8605,1
49065,239694_8605,0
49066,201557_8605,0
49067,205657_8605,0
49068,223807_8605,0
49069,236711_8605,1
49070,231492_15174,0
49071,230765_15174,0
49072,224362_16765,0
49073,210502_17978,0
49074,214501_20040,0
49075,238611_20107,1
49076,244513_20107,0
49077,231902_20270,1
49078,230191_21365,1
49079,220519_21365,1
49080,236176_21365,0
49081,225163_21365,0
49082,225296_21365,0
49083,240154_21365,1
49084,231525_21365,1
49085,237807_21365,1
49086,248135_21365,1
49087,217394_21365,0
49088,214870_21365,1
49089,243203_21365,1
49090,231867_21365,1
49091,201649_21365,1
49092,206214_25231,0
49093,248996_27528,1
49094,214707_27528,1
49095,223964_27528,1
49096,220719_28758,0
49097,246318_30336,0
49098,204321_30807,1
49099,241928_32540,0
49100,235437_33495,1
49101,226564_33495,0
49102,204754_33495,0
49103,240701_33495,1
49104,245355_33495,0
49105,210151_33495,1
49106,199822_33495,1
49107,238281_33495,1
49108,220731_33495,0
49109,227304_33495,0
49110,224066_33495,0
49111,220997_33495,1
49112,237557_33495,0
49113,231051_33495,1
49114,232696_33495,1
49115,230586_33495,0
49116,224120_33495,0
49117,225753_33495,1
49118,232160_34914,0
49119,238038_35270,0
49120,238102_36191,1
49121,218074_36410,0
49122,200763_36843,1
49123,229282_37563,0
49124,233688_37563,0
49125,221681_37563,1
49126,244618_38746,1
49127,242741_38753,1
49128,224596_38753,1
49129,247967_38753,1
49130,203110_39062,1
49131,224835_39062,1
49132,209438_39062,1
49133,215301_39062,1
49134,212661_39744,1
49135,202391_39784,1
49136,220274_39934,1
49137,201538_39945,0
49138,208164_42708,1
49139,211889_42872,1
49140,234731_44031,1
49141,212057_45668,1
49142,247448_45668,1
49143,230181_45668,1
49144,248417_45668,1
49145,199941_45668,1
49146,233950_45668,1
49147,219901_45668,1
49148,216971_45668,1
49149,221771_45668,1
49150,218234_45668,1
49151,209881_45668,0
49152,232800_45668,1
49153,234635_45668,1
49154,222143_45668,1
49155,203722_46676,1
49156,212012_47286,0
49157,240883_48552,1
49158,247910_49716,1
49159,246212_49716,1
49160,231460_49716,1
49161,237640_49716,1
49162,229671_49716,1
49163,235566_49716,1
49164,229175_50219,0
49165,219860_53184,1
49166,239265_55389,1
49167,200590_55389,1
49168,206004_55675,1
49169,202865_56076,1
49170,210182_56076,1
49171,218217_56174,0
49172,230698_56642,0
49173,226371_56642,1
49174,213932_56657,1
49175,243763_57319,0
49176,201897_57964,0
49177,213327_57964,0
49178,223482_57964,1
49179,234631_57964,1
49180,227162_57964,0
49181,223813_57964,1
49182,220741_57964,0
49183,203338_57964,1
49184,209548_60809,1
49185,229938_60809,1
49186,203081_61244,1
49187,213044_63520,1
49188,212915_64763,0
49189,216885_64763,0
49190,231084_64763,1
49191,243550_64763,1
49192,237872_64763,0
49193,210140_64763,1
49194,228015_64763,1
49195,210692_64763,0
49196,240643_65205,1
49197,223010_66757,0
49198,200998_66757,1
49199,214476_67593,1
49200,228467_67593,0
49201,220473_67593,0
49202,241434_67593,0
49203,232642_67593,1
49204,246991_67593,1
49205,209029_67610,1
49206,234274_67610,1
49207,236531_68204,1
49208,216892_69766,1
49209,241053_69766,1
49210,226279_70870,1
49211,248093_72027,1
49212,211773_72193,1
49213,204204_73161,0
49214,237070_73371,1
49215,201094_75431,1
49216,209284_75431,1
49217,201380_75910,1
49218,237838_76112,0
49219,232993_78268,1
49220,230022_78437,1
49221,246206_78437,1
49222,241407_79450,1
49223,229102_79613,1
49224,227315_82931,1
49225,210821_82931,1
49226,206605_82931,0
49227,218491_82931,1
49228,242795_82931,1
49229,225989_82931,1
49230,222979_82931,1
49231,244208_82931,1
49232,240606_82931,1
49233,208180_82931,0
49234,245134_82931,1
49235,244134_82931,1
49236,231890_82931,1
49237,213422_82931,0
49238,242910_82931,1
49239,248106_82931,0
49240,234953_82931,0
49241,208531_82931,1
49242,208007_82931,1
49243,238762_82931,1
49244,234741_82931,0
49245,222545_82931,1
49246,236803_82931,0
49247,236819_82931,0
49248,241115_82931,1
49249,223662_82931,1
49250,238826_82931,0
49251,224620_82931,1
49252,208134_82931,1
49253,248773_85262,1
49254,222923_85262,0
49255,223813_88112,1
49256,217062_88203,1
49257,215948_88203,1
49258,245606_88927,0
49259,202899_88927,1
49260,247331_88927,1
49261,227807_88927,0
49262,240643_88927,1
49263,208270_88927,1
49264,248140_88927,0
49265,213601_88927,1
49266,242252_88927,0
49267,245013_88927,1
49268,226360_88927,0
49269,206066_89164,1
49270,241336_89164,0
49271,220092_89164,0
49272,232383_89164,1
49273,219809_89164,1
49274,211847_90050,1
49275,247885_90219,1
49276,239643_90219,1
49277,204918_90219,0
49278,221949_90219,1
49279,201787_90219,1
49280,201227_90219,1
49281,204449_90219,1
49282,239252_90219,1
49283,234940_90219,1
49284,206047_90219,1
49285,231929_90219,1
49286,236342_90219,1
49287,237745_90219,1
49288,238092_90219,1
49289,209727_90219,1
49290,231213_90219,0
49291,227132_90219,1
49292,211206_90219,1
49293,229356_90219,1
49294,204555_90219,1
49295,226850_90219,1
49296,235364_90556,1
49297,214242_94147,1
49298,218505_94147,1
49299,245859_94147,1
49300,208211_94147,1
49301,219077_94179,1
49302,242999_96191,1
49303,232872_99305,1
49304,242442_99915,0
49305,220927_101662,1
49306,245756_101662,0
49307,240767_102270,1
49308,240827_102270,1
49309,218570_102270,1
49310,218207_102270,1
49311,204033_102270,0
49312,219491_102270,1
49313,237555_102270,1
49314,218224_102270,1
49315,216471_102270,1
49316,219233_102270,1
49317,248209_102270,0
49318,230104_102564,0
49319,204445_103717,0
49320,243575_103717,0
49321,224945_104050,1
49322,205765_104050,1
49323,221996_104050,1
49324,247787_104050,0
49325,242225_104050,0
49326,200641_104050,0
49327,224570_104050,0
49328,201519_104050,1
49329,219243_104050,1
49330,220584_104050,1
49331,223158_104050,1
49332,210717_104050,0
49333,227409_104050,1
49334,222935_104050,1
49335,236038_104050,1
49336,241221_104050,0
49337,240439_104050,1
49338,235631_104050,0
49339,242357_104050,1
49340,248347_104050,1
49341,231288_104050,1
49342,228866_104050,1
49343,203057_105078,0
49344,212025_105212,1
49345,202616_106446,0
49346,238913_106866,0
49347,248080_110864,1
49348,202858_112634,1
49349,208694_118090,1
49350,240279_118434,1
49351,232881_119090,1
49352,227860_119419,1
49353,234888_120492,1
49354,238110_123109,1
49355,225497_123998,1
49356,225969_124275,1
49357,228900_124791,0
49358,227250_124791,0
49359,228048_124791,0
49360,240841_124791,0
49361,230620_126138,1
49362,210133_126458,1
49363,210665_127306,1
49364,222120_127306,1
49365,240909_129772,1
49366,235622_129845,1
49367,209102_132611,1
49368,219086_133346,0
49369,240560_133369,1
49370,229140_134413,1
49371,202907_134743,1
49372,231038_134743,0
49373,212308_134743,0
49374,236019_134743,0
49375,241671_134743,0
49376,237100_134743,1
49377,217838_134743,1
49378,215804_134743,1
49379,232239_136004,1
49380,236100_136529,1
49381,215863_138010,1
49382,217833_138378,1
49383,217373_139002,1
49384,222197_139002,1
49385,200689_139002,1
49386,211268_139002,0
49387,209553_139002,0
49388,227856_139002,1
49389,242201_139002,1
49390,218495_139002,1
49391,237797_139002,1
49392,226340_139002,1
49393,216512_139002,1
49394,232901_139002,1
49395,206869_139002,1
49396,223548_139002,0
49397,205235_139002,1
49398,232906_139002,1
49399,245174_139002,1
49400,229825_139002,1
49401,229065_139002,1
49402,246699_139002,1
49403,225951_139002,1
49404,225734_139002,0
49405,247472_140530,1
49406,213132_142087,1
49407,205225_142178,0
49408,248404_142781,0
49409,218154_142781,1
49410,219976_142781,1
49411,207887_142781,0
49412,224988_142781,1
49413,245564_144082,0
49414,229281_144460,0
49415,221220_144640,1
49416,203170_144640,0
49417,226039_144640,0
49418,215553_144640,1
49419,199954_144640,1
49420,211852_145284,1
49421,227335_145284,1
49422,219434_145737,1
49423,226472_145737,1
49424,234811_145737,1
49425,235776_145737,1
49426,238579_145737,0
49427,207767_145737,1
49428,223703_145737,1
49429,214181_146178,1
49430,236376_146178,0
49431,227387_146720,1
49432,218603_147044,0
49433,238132_147044,1
49434,233141_147044,1
49435,235623_147044,1
49436,220024_147044,0
49437,204267_147044,1
49438,231560_148372,1
49439,231132_148663,1
49440,244294_149095,1
49441,206147_150680,1
49442,210164_151638,1
49443,221642_152298,0
49444,226659_152298,0
49445,201781_152298,0
49446,234236_152497,1
49447,205931_153617,0
49448,229371_154629,1
49449,228714_155217,1
49450,230906_155217,1
49451,231500_155217,0
49452,200000_156098,0
49453,213776_156473,0
49454,239123_156544,0
49455,244774_157626,1
49456,208952_159967,1
49457,244856_161515,0
49458,216078_161515,1
49459,216442_161515,0
49460,218206_162331,1
49461,231741_162331,1
49462,234080_162435,0
49463,200682_162435,0
49464,201985_162435,1
49465,216931_162435,1
49466,237070_162435,1
49467,214744_162435,1
49468,222548_162435,0
49469,229114_162435,1
49470,208530_162435,1
49471,216274_162435,1
49472,233748_162435,1
49473,242986_162435,1
49474,219141_163189,1
49475,236531_163189,1
49476,212942_163189,1
49477,227126_163189,1
49478,236303_163189,0
49479,222646_163189,1
49480,212082_163189,1
49481,202522_163189,1
49482,242772_163189,1
49483,213991_163189,0
49484,211706_163189,1
49485,237863_163189,0
49486,210595_163189,1
49487,246418_163189,1
49488,210407_163189,0
49489,237745_163189,1
49490,215886_163189,1
49491,220133_163189,0
49492,245458_163189,0
49493,236223_163189,1
49494,241153_163189,0
49495,207452_163189,1
49496,223884_163189,0
49497,200959_165296,1
49498,235404_167698,0
49499,224355_168662,1
49500,247281_168662,1
49501,241624_173767,0
49502,242463_173767,1
49503,225038_174105,0
49504,234274_176953,1
49505,236550_176953,0
49506,237008_176953,1
49507,238492_176953,1
49508,232433_177058,0
49509,248477_177602,1
49510,227743_177625,1
49511,220878_177930,1
49512,204879_177930,0
49513,216533_177930,1
49514,217680_178208,1
49515,248155_178208,1
49516,218721_178208,1
49517,200279_178208,1
49518,220418_182148,0
49519,217019_183603,1
49520,227995_183612,0
49521,234854_184306,1
49522,201822_184306,0
49523,248470_184306,0
49524,220719_184306,1
49525,234181_185296,1
49526,235408_186847,0
49527,246112_189520,0
49528,238935_194274,0
49529,213368_194274,0
49530,241082_195673,0
49531,228274_197350,1
49532,239361_197350,1
49533,238550_198141,1
49534,215582_198579,0
49535,218334_199326,1
49536,226644_201341,1
49537,215602_203044,0
49538,228662_203044,0
49539,203575_203438,1
49540,218147_203438,1
49541,247188_204016,1
49542,210601_204016,1
49543,200938_204400,1
49544,212749_204400,1
49545,235483_204400,0
49546,236093_204400,0
49547,218692_204400,1
49548,226525_204550,1
49549,211768_204804,0
49550,235054_204804,1
49551,244021_204804,1
49552,203275_205657,0
49553,223119_205713,1
49554,202333_206116,0
49555,225384_206616,0
49556,221504_206786,1
49557,201063_206786,1
49558,220226_206786,1
49559,230989_206786,0
49560,239625_206786,1
49561,202185_206786,1
49562,228968_206974,1
49563,213273_210843,0
49564,224851_210843,1
49565,214270_213473,1
49566,221570_213473,1
49567,229464_215573,0
49568,215138_215573,1
49569,221456_216646,1
49570,226496_217220,1
49571,230487_217220,1
49572,212121_218495,1
49573,214084_218715,1
49574,209866_218715,1
49575,237447_218715,1
49576,248900_218715,0
49577,240541_218715,1
49578,204977_218715,0
49579,209844_218715,1
49580,230808_218715,1
49581,214045_218715,1
49582,216636_218715,0
49583,232445_218715,1
49584,234364_218715,1
49585,229903_218715,1
49586,207323_218715,1
49587,246667_218715,1
49588,226472_218715,1
49589,200481_218715,1
49590,200069_218715,1
49591,229934_218715,1
49592,204167_218715,1
49593,212817_218715,1
49594,217463_218715,0
49595,246835_218715,1
49596,200843_218715,1
49597,225754_218715,1
49598,229347_218715,0
49599,219269_218715,1
49600,234911_218715,0
49601,219786_218715,0
49602,219302_218715,1
49603,233640_218715,1
49604,205007_218715,0
49605,218825_218715,1
49606,242306_218715,0
49607,226161_220511,1
49608,213074_225077,0
49609,219071_226580,1
49610,220342_226580,1
49611,224708_230521,1
49612,222668_230521,1
49613,241955_230521,1
49614,225963_230521,1
49615,237145_230521,0
49616,234005_230521,1
49617,215254_231023,1
49618,221876_231788,1
49619,221068_232207,1
49620,221539_233965,1
49621,214651_234169,0
49622,229287_235389,0
49623,247581_237905,1
49624,220424_239619,0
49625,223480_239619,1
49626,204555_239619,1
49627,213901_241246,1
49628,239171_242159,0
49629,232208_242159,1
49630,240620_243277,1
49631,218517_244199,0
49632,238263_244718,1
49633,209970_244718,1
49634,208733_245198,0
49635,213466_247019,1
49636,240759_247019,1
49637,221144_247019,1
49638,236334_247019,1
49639,202239_247019,1
49640,209697_247357,1
49641,248761_247357,1
49642,223766_247435,0
49643,214303_249305,0
49644,245308_249305,0
49645,219990_249701,1
49646,213331_249701,1
49647,201150_249701,1
49648,199861_249701,1
49649,225490_249701,0
49650,236352_249701,1
49651,239027_251439,1
49652,207136_254659,1
49653,223377_254659,1
49654,233194_254659,1
49655,212434_254659,0
49656,215080_255027,1
49657,207231_255027,1
49658,244030_255889,1
49659,234363_256498,1
49660,232928_258546,0
49661,224785_263625,1
49662,219371_263625,0
49663,210018_264111,1
49664,237448_264702,1
49665,241181_266877,1
49666,245739_267433,1
49667,235313_269792,0
49668,214504_269792,1
49669,200242_269792,1
49670,231520_270474,0
49671,200880_271521,1
49672,203206_271521,0
49673,223367_271521,1
49674,237873_271521,1
49675,248587_272661,0
49676,228399_274521,1
49677,208367_276867,1
49678,248202_278664,0
49679,232320_278664,1
49680,206270_279589,0
49681,222426_279674,1
49682,207831_281974,1
49683,234407_283113,0
49684,239473_283113,0
49685,228280_283480,0
49686,239948_284223,1
49687,209761_284555,0
49688,224428_284989,1
49689,229887_284989,1
49690,244795_284989,1
49691,234511_286054,1
49692,246941_286054,1
49693,203589_286054,1
49694,222160_286054,1
49695,204063_289497,1
49696,221165_292710,1
49697,207149_294871,0
49698,213281_294871,0
49699,216241_294871,1
49700,234573_294871,0
49701,218045_294871,1
49702,204298_294871,0
49703,239024_294871,1
49704,240893_294871,0
49705,223123_366,1
49706,225179_2157,1
49707,233485_4353,0
49708,245431_4712,1
49709,210672_4712,1
49710,219619_5471,1
49711,230489_10618,0
49712,233709_10665,1
49713,210060_11400,1
49714,201273_13748,1
49715,219266_14348,0
49716,220932_14348,1
49717,209375_14348,1
49718,209944_14348,1
49719,223489_14348,1
49720,229148_14348,0
49721,237917_14845,0
49722,227490_15043,1
49723,214097_15129,0
49724,206376_15129,1
49725,225014_15769,1
49726,221080_22198,1
49727,219141_22870,1
49728,210621_22870,0
49729,205778_22870,1
49730,204496_22870,1
49731,243579_22870,0
49732,216537_24070,1
49733,240827_24433,1
49734,213667_24433,0
49735,222976_24879,1
49736,240994_25448,0
49737,209259_25823,0
49738,217236_25823,1
49739,202279_26867,1
49740,239369_27209,1
49741,203109_27209,1
49742,241657_27209,1
49743,201450_27209,1
49744,214546_27209,0
49745,213056_27209,1
49746,237213_27209,0
49747,229152_27889,1
49748,211821_29479,1
49749,224082_35075,0
49750,223415_35921,1
49751,221542_36104,1
49752,214495_36104,1
49753,204049_37667,0
49754,233866_37667,0
49755,248525_37667,0
49756,240227_37667,0
49757,225733_38433,0
49758,234372_38433,1
49759,199962_39799,0
49760,214071_39799,1
49761,233488_41392,0
49762,244805_41607,1
49763,233468_42088,1
49764,217394_42869,0
49765,243043_43517,0
49766,227864_43517,1
49767,229777_43837,0
49768,202056_45417,1
49769,208603_45942,1
49770,204463_45942,0
49771,247854_45942,1
49772,225780_45942,1
49773,225235_45942,1
49774,233030_46552,1
49775,242904_46552,1
49776,224525_48819,1
49777,214817_48819,1
49778,208177_48819,1
49779,242529_48819,0
49780,208408_48819,1
49781,212465_48819,0
49782,232136_48819,1
49783,212880_49573,1
49784,221627_49573,0
49785,240192_50697,1
49786,247727_50697,1
49787,239626_51876,1
49788,248093_53396,0
49789,227055_53396,1
49790,219296_53396,1
49791,247832_54965,1
49792,206450_54995,1
49793,203206_57219,1
49794,204842_57219,1
49795,207008_57334,1
49796,223289_61585,1
49797,241503_64480,0
49798,240162_65938,1
49799,239923_65938,0
49800,217667_65938,1
49801,203282_65938,0
49802,229175_65938,0
49803,228977_65938,1
49804,224773_65938,0
49805,233730_65938,1
49806,223871_65938,1
49807,222419_65938,1
49808,211660_65938,0
49809,203797_68416,1
49810,243860_69587,1
49811,224028_70064,1
49812,203194_73772,1
49813,220634_73790,0
49814,213785_75759,1
49815,205236_75759,1
49816,215365_75759,1
49817,240255_75759,1
49818,213516_75915,0
49819,244217_75915,1
49820,208336_75915,0
49821,215154_75915,1
49822,226126_75915,1
49823,237950_80234,1
49824,213142_82659,1
49825,246613_83316,1
49826,242574_84995,1
49827,222932_84995,1
49828,228967_84995,1
49829,205746_84995,1
49830,204935_84995,1
49831,201532_84995,1
49832,216469_84995,1
49833,239210_84995,1
49834,200813_84995,1
49835,219237_85083,1
49836,201535_85083,1
49837,233650_85083,1
49838,238945_85083,1
49839,217092_85083,1
49840,222327_85083,1
49841,203081_85881,0
49842,230662_87681,1
49843,239247_88816,0
49844,219214_88816,0
49845,199853_89981,0
49846,206785_92903,1
49847,218131_92903,1
49848,243092_93562,0
49849,214010_93562,0
49850,243006_93562,0
49851,237192_93562,1
49852,237462_93562,0
49853,213257_93562,1
49854,207525_93562,1
49855,247033_93562,0
49856,235291_93562,1
49857,211502_93562,1
49858,223573_94849,1
49859,242938_94849,1
49860,248340_95501,0
49861,225213_95501,1
49862,211917_95547,1
49863,219806_95547,1
49864,231825_95900,1
49865,226880_96298,1
49866,215618_96298,0
49867,219662_96298,0
49868,205229_98535,0
49869,232525_99001,0
49870,244362_101542,1
49871,221392_103096,1
49872,217849_103096,1
49873,234308_103096,1
49874,213785_104351,1
49875,202561_104351,1
49876,223772_105803,1
49877,222347_105803,1
49878,243356_108503,0
49879,213591_109120,1
49880,214082_109120,1
49881,246679_109120,1
49882,241204_109120,1
49883,221975_109120,0
49884,226002_109893,0
49885,230795_109931,1
49886,220013_109969,1
49887,220640_109969,1
49888,243469_109969,0
49889,239219_110496,1
49890,201082_110584,1
49891,201329_112203,1
49892,227565_112384,0
49893,206638_113179,1
49894,223129_113179,1
49895,214671_113179,1
49896,214681_113179,1
49897,216167_113179,1
49898,232655_113179,0
49899,246932_113179,1
49900,234877_113179,1
49901,243145_113179,1
49902,214909_113179,1
49903,239063_113179,0
49904,232684_113179,0
49905,227110_113179,1
49906,232092_113179,1
49907,201336_113179,1
49908,216305_113179,1
49909,210116_113179,1
49910,240770_113179,1
49911,203628_113179,1
49912,211801_113179,0
49913,211078_113179,1
49914,223545_113179,1
49915,204164_113179,1
49916,248353_113179,1
49917,243544_113390,0
49918,225298_113390,1
49919,209562_115572,0
49920,223233_115796,0
49921,209141_116799,0
49922,233442_116799,0
49923,244885_116799,0
49924,226283_122027,1
49925,209719_123597,1
49926,214891_124391,0
49927,213326_126579,0
49928,221245_126759,1
49929,209587_127270,1
49930,233185_127489,1
49931,232828_129946,1
49932,223970_131999,1
49933,212049_132344,1
49934,232587_132344,1
49935,233900_132344,0
49936,202282_134527,1
49937,229609_134527,1
49938,200446_134535,1
49939,216638_134535,1
49940,201583_134816,1
49941,238711_134816,1
49942,212527_137905,1
49943,214699_140602,1
49944,248013_140602,1
49945,204049_140602,1
49946,245387_140602,1
49947,247178_140602,0
49948,204222_140602,1
49949,243385_140602,1
49950,224866_140602,1
49951,222432_140602,1
49952,222865_140602,1
49953,215548_140602,1
49954,247238_140602,1
49955,226663_140602,1
49956,218179_140602,1
49957,231055_140602,0
49958,243358_140602,1
49959,227159_141350,1
49960,210558_141957,0
49961,210315_141957,1
49962,223548_141957,0
49963,213767_142509,0
49964,216487_145156,1
49965,217671_145156,1
49966,228302_147069,1
49967,206351_150724,1
49968,235892_150724,1
49969,221969_151317,1
49970,227449_151905,1
49971,207903_154929,0
49972,206216_155249,0
49973,201235_156581,0
49974,225947_157457,1
49975,221025_157457,0
49976,241893_158607,0
49977,209628_158607,1
49978,240109_159368,1
49979,222195_160622,1
49980,242052_161608,1
49981,218024_161608,0
49982,201272_162293,0
49983,212015_162293,1
49984,222591_165437,1
49985,241207_166082,1
49986,211469_166094,1
49987,232600_167873,0
49988,225742_167873,0
49989,240963_167873,0
49990,206182_167873,1
49991,208330_167873,1
49992,215818_167873,1
49993,200257_167873,0
49994,212288_167873,1
49995,216935_167873,1
49996,223737_167873,1
49997,242009_167873,1
49998,241997_167873,1
49999,235892_167873,1
50000,228048_167873,0
50001,244858_167873,1
50002,228399_167873,1
50003,232560_167873,1
50004,228030_167873,1
50005,208363_167873,1
50006,221794_167873,1
50007,203621_167873,1
50008,226148_167873,0
50009,219823_167873,1
50010,238014_167873,1
50011,230489_167873,1
50012,233203_167873,1
50013,244414_167873,1
50014,208636_167873,1
50015,233757_167873,1
50016,206478_167873,1
50017,239905_167873,1
50018,244008_167873,1
50019,201118_167873,1
50020,219642_167873,1
50021,241644_167873,1
50022,230365_167873,1
50023,242050_167873,1
50024,210247_167873,1
50025,204199_167873,1
50026,212777_167873,1
50027,228826_167873,0
50028,243208_167873,1
50029,223430_167873,1
50030,204313_167889,0
50031,232522_172109,1
50032,244699_173743,1
50033,210271_173743,1
50034,218373_173853,0
50035,243711_177264,1
50036,209973_179178,1
50037,227497_179358,1
50038,214927_181039,1
50039,228897_181039,0
50040,222634_182277,0
50041,213038_182778,1
50042,202635_182778,1
50043,222138_184371,1
50044,206473_185269,1
50045,200820_185269,1
50046,228394_187532,0
50047,234514_187532,1
50048,236547_187532,0
50049,232476_187532,1
50050,204365_187705,0
50051,247018_189329,1
50052,217706_190247,0
50053,212880_191809,0
50054,218024_193066,1
50055,221926_193524,1
50056,226361_193524,1
50057,220044_193672,0
50058,222074_197724,0
50059,248280_199427,1
50060,245051_201529,0
50061,234945_202406,0
50062,235412_202406,1
50063,202794_202580,1
50064,209022_202580,1
50065,214463_202580,1
50066,241249_202580,1
50067,217778_202993,0
50068,226300_205063,0
50069,204400_207440,1
50070,248622_207440,1
50071,226841_207855,0
50072,213305_209040,1
50073,236987_210313,0
50074,234180_210313,0
50075,222353_211273,0
50076,234667_211273,0
50077,208460_211273,1
50078,222484_211273,0
50079,210335_218197,1
50080,211927_218527,1
50081,247132_219679,1
50082,206889_220024,1
50083,214215_220024,0
50084,202381_220024,1
50085,204733_220024,1
50086,236273_220024,1
50087,212097_220024,1
50088,212296_220024,1
50089,200930_220024,1
50090,228283_220024,1
50091,204997_220024,1
50092,248383_220024,0
50093,206182_222381,0
50094,223573_222381,1
50095,234327_224243,1
50096,208938_225197,0
50097,231350_227788,1
50098,230964_227797,0
50099,220306_227797,1
50100,232655_229544,0
50101,231877_229544,1
50102,218219_232230,1
50103,212736_233025,0
50104,219212_233152,1
50105,238901_233152,1
50106,230507_233266,0
50107,206317_234421,1
50108,225003_234421,1
50109,224269_234421,1
50110,219131_234421,1
50111,207931_234812,1
50112,232214_236086,1
50113,203758_236250,1
50114,241397_236250,1
50115,200634_236462,1
50116,206895_238220,0
50117,206399_240309,1
50118,203929_240492,1
50119,247596_242160,0
50120,246395_243456,1
50121,238001_244619,1
